bid_id,title,biz_div,title_len
R26BK01265076_000,2026년 보세판매장 화물관리시스템 구축 고도화 사업,servc,29
R26BK01265235_000,2026년 세계HS정보시스템 DB최산화 사업,servc,24
R26BK01265623_000,2026년 디지털숲가꾸기 데이터 품질관리체계 운영,servc,27
R26BK01265631_000,2026년 울산광역시교육청 테크센터 운영 용역,servc,25
R26BK01265640_000,2026년 사법업무전산화시스템 운영 및 유지관리 사업,servc,29
R26BK01265648_000,26년도 시험검사장비(그룹C) 사후관리(영인에스티 주식회사),servc,33
R26BK01265661_000,2026년 경력단계별 역량교육 및 평가운영 위탁 용역,servc,29
R26BK01265668_000,26년도 시험검사장비(그룹C) 사후관리(써모피셔사이언티픽솔루션스 유한회사),servc,41
R26BK01265704_000,2026년도 한강수계 소유역 하천 모니터링 용역,servc,26
R26BK01265735_000,2026년 부정행위 조사센터 운영,servc,18
R26BK01265738_000,2026년 해양경찰정비창 수처리시설 위탁관리 용역,servc,27
R26BK01265768_000,2026년 우정서비스 고객만족도 조사(KPCSI) 위탁용역,servc,32
R26BK01265775_000,경남 남해경찰수련원 신설 신축사업 설계 용역,servc,24
R26BK01265780_000,26년도 국가공간정보통합플랫폼 유지관리 및 운영지원,servc,28
R26BK01265786_000,2026년 예일유치원 유아숲체험 활동을 위한 유아숲체험원 선정용역,servc,36
R26BK01265815_000,2026 연안재해 위험평가,servc,14
R26BK01265818_000,2026년도 한국에너지공과대학교 미화관리 용역,servc,25
R26BK01265838_000,2026년도 차량형검색기 고장수리 및 유지관리 사업(에이엔티코리아),servc,37
R26BK01265895_000,26년 방산메일시스템 유지보수 사업,servc,19
R26BK01265906_000,탄소중립 그린도시 통합플랫폼 및 에너지통합관제서비스 구축 용역,servc,34
R26BK01265927_000,2026년 장애인용 EPUB 3.0 접근성 지원 및 검증 사업,servc,34
R26BK01265944_000,2026년 금연길라잡이 정보시스템 통합 유지관리,servc,26
R26BK01265949_000,정보통신산업진흥원 생성형 AI 시스템 구축을 위한 ISMP 추진,servc,35
R26BK01265968_000,국립한밭대학교 전산시스템 통합운영지원 용역,servc,23
R26BK01265980_000,2026년 정보시스템 통합유지관리 사업,servc,21
R26BK01266000_000,"제주대학교 실습선(아라호,제라호) 선주상호 책임보험(p&I)가입",servc,35
R26BK01266001_000,현장 활용도 제고를 위한 나이스 기능개선,servc,22
R26BK01266040_000,2026년 생명자원정보서비스 통합 유지관리,servc,23
R26BK01266180_000,2026년 OECD 등 국제기구 보건통계 생산 및 관리,servc,30
R26BK01266330_000,2026년 남해군 재해위험지구 조기경보시스템 유지보수 용역,servc,32
R26BK01266430_000,한의약혁신기술개발사업단 한의표준임상진료지침 기반 의료정보요소 구축 연구 전문업체 선정대행 용역,servc,52
R26BK01266474_000,26년도 시험검사장비(그룹C) 사후관리(비오메리으코리아),servc,31
R26BK01266494_000,[글로컬대학30] 부산대학교 산학연구지원시스템 구축 용역,servc,31
R26BK01266529_000,2026년 문화예술자료 디지털화 및 지식정보자원 공유기반 구축 사업,servc,37
R26BK01266533_000,2026년 온라인 디지털배움터 플랫폼 운영 및 유지보수,servc,30
R26BK01266571_000,전북.경북 스마트팜 혁신밸리 실증단지 전산장비 유지관리,servc,30
R26BK01266577_000,2026년도 사회복무요원 교육생 수송차량 운송용역 계약,servc,30
R26BK01266579_000,2026년 온라인 정책홍보 사업,servc,17
R26BK01266639_000,2026 개인정보보호위원회 종합 홍보 사업,servc,23
R26BK01266672_000,2026년 CCTV 관제센터 통합유지보수 용역,servc,25
R26BK01266692_000,2026년 기업체장애인고용실태조사 용역,servc,21
R26BK01266743_000,자생생물 조사발굴 연구 원핵생물분야(2026년),servc,26
R26BK01266783_000,2026년 어린이 대상 관세청 체험시설 운영,servc,24
R26BK01266788_000,가상실험실습 학습콘텐츠 제작 5종,servc,18
R26BK01266805_000,한전KPS(주) 인재개발원 숙소동 신축공사 설계용역(제안설계공모),servc,36
R26BK01266828_000,2026년 무정전 전원설비 유지보수 용역,servc,22
R26BK01266838_000,2026년 중소기업 일자리 평가 시스템 운영 및 유지관리,servc,31
R26BK01266940_000,제54차 기상위성조정그룹 총회 행사대행 용역,servc,24
R26BK01266960_000,2026년 정책소통 역량강화 교육,servc,18
R26BK01267143_000,국회 정보시스템 휴대폰 본인인증 서비스,servc,21
R26BK01267241_000,수원보훈요양원 증축사업 안전점검 수행기관 지정 공고,servc,28
R26BK01267487_000,2026년 울진군 출생아 건강보험료 지원을 위한 보험사 선정,servc,33
R26BK01267638_000,2026 해안침수예상도 제작,servc,15
R26BK01267757_000,2026년 원내경영정보시스템 유지관리 및 운영,servc,25
R26BK01267758_000,26년 실전형 사이버훈련장 훈련과정 운영(침해사고 대응훈련),servc,33
R26BK01267772_000,2026년 일반국도변 토석류 피해우려지 실태조사 용역,servc,29
R26BK01267842_000,2026년 국세 제작 및 발송 관련 조달입찰 체결 의뢰,servc,30
R26BK01267868_000,2026년 국어사전 통합 시스템 개선 및 운영,servc,25
R26BK01268009_000,2026년 국가수자원관리종합정보시스템 유지보수,servc,25
R26BK01268013_000,중소기업제품전용판매장 현장관리 운영 용역,servc,22
R26BK01268048_000,아세안 폐기물관리 역량강화 지식공유 3차년도 연수 운영,servc,30
R26BK01268118_000,팔당물안개공원 조성사업 건설사업관리 용역,servc,22
R26BK01268204_000,2026년 해외조달시장 진출 유망기업 집중지원사업 위탁 용역,servc,33
R26BK01268228_000,2026년 주택공급통계정보시스템 유지관리 용역,servc,25
R26BK01268293_000,차량용요소 타소비축관리 용역계약(블루텍),servc,22
R26BK01268294_000,2026학년도 전북기계공업고등학교 영마이스터 글로벌 산업현장탐방 위탁용역,servc,40
R26BK01268328_000,부산해운대경찰서 청사 신축공사 건설사업관리용역,servc,25
R26BK01268359_000,26년 정보전산시스템 유지관리 계약,servc,19
R26BK01268378_000,청주공항 주기장 확장 시설공사 폐기물(폐콘크리트)처리 용역,servc,32
R26BK01268404_000,(연구용역)소바이러스설사(BVD) 농장 시료 채취 및 지속감염우 발생농장 피해도 조사,servc,47
R26BK01268523_000,캠퍼스 통합 네트워크 유지관리 사업(장기계속),servc,25
R26BK01268679_000,중앙아시아 미조사지역(국가간 접경지역) 식물자원 조사(2026),servc,35
R26BK01268729_000,2026년 단행자료 디지털화 및 지식정보자원 공유기반 구축 사업,servc,35
R26BK01268755_000,2026학년도 부산기계공업고등학교 2학년 현장체험학습(제주도) 위탁용역 중앙조달계약 입찰 요청,servc,52
R26BK01268783_000,철암분구 하수관로 정비사업 기본 및 실시설계 용역,servc,27
R26BK01268880_000,"[정보,003] ’26년 질병관리청 정보화 공통기반 운영 및 유지관리 사업",servc,41
R26BK01268912_000,절삭공구·가공 빅데이터를 활용한 첨단제조 플랫폼 SW개발,servc,31
R26BK01268927_000,26년 방위사업청 소식지 및 웹진 제작,servc,21
R26BK01269024_000,2026년도 수도권 및 강원권 수처리시설 기술진단 시료분석 용역,servc,35
R26BK01269155_000,"119 항공정비실 건립사업(토목, 조경, 기계 포함) 안전점검 수행기관 지정 공고",servc,45
R26BK01269176_000,2026~2027년 스마트도시안전 설비 통합유지보수용역,servc,30
R26BK01269177_000,2026년도 방송대학TV 송출 대행 및 분배망 임차 용역,servc,31
R26BK01269206_000,기후위기 대응 차도용 투수블록 포장 활성화 로드맵 수립 연구,servc,33
R26BK01269263_000,2026년 국가승강기정보센터 운영 위탁사업,servc,23
R26BK01269283_000,2026년도 국립기상과학원 연구실험장비 운용 지원 용역,servc,30
R26BK01269297_000,해외조달시장 수출전략기업 육성사업(2026~2027년) 용역,servc,33
R26BK01269329_000,SW 3자단가(가디언스마트안심서비스 v1.1 (커스터마이징) (주)다누시스),servc,42
R26BK01269361_000,청소년상담1388 전화상담통합관리체계 구축 ISMP 사업,servc,31
R26BK01269394_000,부산해운대경찰서 청사 신축공사 전기 감리용역,servc,24
R26BK01269426_000,2026~2027년 보건복지사이버안전센터 보안관제 위탁용역,servc,32
R26BK01269521_000,2026년 한국방송통신대학교 분장 및 코디 용역,servc,26
R26BK01269570_000,"토지가격비준표 특성항목 개선을 위한 2차 연구 : 수도권, 지방광역시 및 세종특별자치시를 대상으로",servc,54
R26BK01269604_000,2026년 선박 대기오염물질 관리시스템 통합 유지보수,servc,29
R26BK01269609_000,천안중앙고등학교 1동교사 공간재구조화사업 전기공사 감리용역,servc,32
R26BK01269614_000,AI학습용데이터 통합 제공 체계 구축 ISP,servc,24
R26BK01269820_000,2026년 국방부 영상 콘텐츠 기획·제작 용역,servc,25
R26BK01269939_000,"자생 파리목, 딱정벌레목 조사발굴 연구(2026년)",servc,28
R26BK01270184_000,2025 충남RISE 공유대학 통합관리시스템 구축,servc,27
R26BK01270329_000,2026년 성능기반항행(PBN) 비행절차 유지관리 용역,servc,30
R26BK01270353_000,2026년 범죄예방 환경개선사업 지역별 맞춤형 범죄예방 컨설팅 수행,servc,37
R26BK01270361_000,26년도 제품안전관리 강화를 위한 제품 리스크평가 연구,servc,30
R26BK01270384_000,스마트시티 챌린지시스템 통합 유지관리 용역,servc,23
R26BK01270388_000,2026년 KFN 위문열차 공연 HD중계장비 임대설치,servc,29
R26BK01270391_000,2026년 검찰 마음톡톡 프로그램 운영 사업,servc,24
R26BK01270394_000,2026년도 인천대학교 통합정보시스템 유지보수,servc,25
R26BK01270406_000,2026~2027년 한국농수산대학교 교육지원시스템 유지관리 용역,servc,35
R26BK01270436_000,2026년 맞춤배움길 서비스 운영 및 유지관리,servc,25
R26BK01270502_000,[한국소방시설협회] 정보시스템 통합유지보수,servc,23
R26BK01270514_000,2026년도 NABO 정보자원 통합유지관리사업 용역계약 요청,servc,33
R26BK01270530_000,2026년도 사립대학 회계검토 용역,servc,19
R26BK01270575_000,우리 국민과 주한미군 간 민군관계 발전을 위한 SNS 채널 및 서포터즈 운영,servc,42
R26BK01270613_000,2026년 경찰청 뉴스스크랩 라이선스 구매,servc,23
R26BK01270617_000,2026년 인천대학교 정보자원 통합 유지보수,servc,24
R26BK01270640_000,2026년 댐-하천 디지털트윈 물관리플랫폼 유지보수,servc,28
R26BK01270657_000,2026년 한국사능력검정시험 시스템 고도화 용역,servc,26
R26BK01270700_000,2026학년도 금사초등학교 및 병설유치원 통학차량 운행 용역,servc,33
R26BK01270729_000,2026년 법교육 프로그램 운영,servc,17
R26BK01270741_000,국가과학기술연구망(KREONET) 국내백본회선 구축사업,servc,30
R26BK01270762_000,상주 이차전지클러스터 일반산업단지 조성사업 재해영향평가 용역,servc,33
R26BK01270770_000,2026년 네트워크 시스템  유지관리,servc,20
R26BK01270774_000,2026년 보건의료 빅데이터 플랫폼 및 K-CURE 운영·관리 시스템 유지관리 사업,servc,46
R26BK01270820_000,왕벚나무 식물의 개화 유전자 마커 개발,servc,21
R26BK01270838_000,2026년 교육부 홈페이지 콘텐츠 유지보수 사업 용역 계약,servc,32
R26BK01270860_000,2026년 집중안전점검 추진용역,servc,17
R26BK01270861_000,고성 해양심층수 임대형 벤처공장 건립사업 감독권한대행 등 건설사업관리용역,servc,40
R26BK01270880_000,2026년도 세계법제정보센터 운영 민간위탁,servc,23
R26BK01270899_000,전세·임대보증 전자지급 결제대행(PG)사 선정,servc,25
R26BK01270915_000,(복원관리과) 2026년 복원관리과 보존·복원 장비 유지보수 사업,servc,36
R26BK01270929_000,AI 활용 진학 플랫폼 고도화 용역,servc,19
R26BK01270940_000,2026년 양방향 화상교육 프로그램 기획 및 운영 용역,servc,30
R26BK01270965_000,2026년 국어 어원사전 편찬,servc,16
R26BK01270968_000,2026년 인천운서중학교 통학버스 입찰 운행 용역,servc,27
R26BK01271210_000,2026년도 승강기 유지관리용역,servc,17
R26BK01271220_000,2026년 (주)강원랜드 재산종합보험 가입 용역,servc,26
R26BK01271231_000,2026년 학교 테크센터(서부) 운영 용역,servc,23
R26BK01271247_000,부산항공고등학교 기숙사증축공사  감독권한대행 등 건설사업관리용역(계속비),servc,40
R26BK01271257_000,2026년 제1회 대한민국 동물 월드리그 대행 용역,servc,28
R26BK01271272_000,AI 활용 진학 플랫폼 운영 유지 보수 용역,servc,24
R26BK01271300_000,2026년도 과학검색장비 고장수리 및 유지관리 사업(레이어스),servc,34
R26BK01271303_000,26년 AI 리더보드 운영 및 유지관리,servc,21
R26BK01271325_000,안동호반 레포츠시설 조성사업 기본설계 및 실시설계용역,servc,29
R26BK01271329_000,2026년도 통상교육 운영사업,servc,16
R26BK01271340_000,2026년 정보보호 역량제고 사업,servc,18
R26BK01271353_000,통합정보시스템 유지관리,servc,12
R26BK01271355_000,2026년 국립문화유산연구원 정보시스템 유지관리,servc,26
R26BK01271402_000,2026년 주소정보기본도 품질관리 지원 용역,servc,24
R26BK01271408_000,2026년도 한국사회보장정보원 채용 업무 대행 용역 사업,servc,31
R26BK01271414_000,도시침수예보 시범운영을 위한 관측시설 구축 및 운영에 관한 연구,servc,35
R26BK01271463_000,남명학사 학사종합정보시스템 및 홈페이지 구축 용역,servc,27
R26BK01271479_000,에너지전환기 전력공기업들의 새로운 역할 연구,servc,24
R26BK01271528_000,한국기술교육대학교 통학버스(서울) 위탁 운송용역,servc,26
R26BK01271555_000,농업 외국인 근로자 숙소 건립공사 감독권한대행 등 건설사업관리 용역,servc,37
R26BK01271659_000,현장 작동형 도시침수예보체계 시범 구축,servc,21
